Region/Country/Area,country,Year,Series,Value,Footnotes,Source,
214,Dominican Republic,2018,Emissions per capita (metric tons of carbon dioxide),2.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
214,Dominican Republic,2019,Emissions per capita (metric tons of carbon dioxide),2.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
214,Dominican Republic,2020,Emissions per capita (metric tons of carbon dioxide),1.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,1975,Emissions (thousand metric tons of carbon dioxide),6356,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,1985,Emissions (thousand metric tons of carbon dioxide),12148,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,2005,Emissions (thousand metric tons of carbon dioxide),24271,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,2010,Emissions (thousand metric tons of carbon dioxide),32074,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,2015,Emissions (thousand metric tons of carbon dioxide),37777,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,2018,Emissions (thousand metric tons of carbon dioxide),37001,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,2019,Emissions (thousand metric tons of carbon dioxide),36426,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,2020,Emissions (thousand metric tons of carbon dioxide),31122,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,1975,Emissions per capita (metric tons of carbon dioxide),0.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,1985,Emissions per capita (metric tons of carbon dioxide),1.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,2005,Emissions per capita (metric tons of carbon dioxide),1.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,2010,Emissions per capita (metric tons of carbon dioxide),2.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,2015,Emissions per capita (metric tons of carbon dioxide),2.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,2018,Emissions per capita (metric tons of carbon dioxide),2.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,2019,Emissions per capita (metric tons of carbon dioxide),2.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
218,Ecuador,2020,Emissions per capita (metric tons of carbon dioxide),1.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,1975,Emissions (thousand metric tons of carbon dioxide),26038,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,1985,Emissions (thousand metric tons of carbon dioxide),65250,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,2005,Emissions (thousand metric tons of carbon dioxide),146334,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,2010,Emissions (thousand metric tons of carbon dioxide),178652,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,2015,Emissions (thousand metric tons of carbon dioxide),201574,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,2018,Emissions (thousand metric tons of carbon dioxide),215013,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,2019,Emissions (thousand metric tons of carbon dioxide),195988,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,2020,Emissions (thousand metric tons of carbon dioxide),190308,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,1975,Emissions per capita (metric tons of carbon dioxide),0.7,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,1985,Emissions per capita (metric tons of carbon dioxide),1.3,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,2005,Emissions per capita (metric tons of carbon dioxide),1.9,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,2010,Emissions per capita (metric tons of carbon dioxide),2.1,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,2015,Emissions per capita (metric tons of carbon dioxide),2.2,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,2018,Emissions per capita (metric tons of carbon dioxide),2.2,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,2019,Emissions per capita (metric tons of carbon dioxide),1.9,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
818,Egypt,2020,Emissions per capita (metric tons of carbon dioxide),1.8,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,1975,Emissions (thousand metric tons of carbon dioxide),2411,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,1985,Emissions (thousand metric tons of carbon dioxide),2178,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,2005,Emissions (thousand metric tons of carbon dioxide),6628,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,2010,Emissions (thousand metric tons of carbon dioxide),6276,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,2015,Emissions (thousand metric tons of carbon dioxide),6800,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,2018,Emissions (thousand metric tons of carbon dioxide),6620,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,2019,Emissions (thousand metric tons of carbon dioxide),7616,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,2020,Emissions (thousand metric tons of carbon dioxide),6165,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,1975,Emissions per capita (metric tons of carbon dioxide),0.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,1985,Emissions per capita (metric tons of carbon dioxide),0.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,2005,Emissions per capita (metric tons of carbon dioxide),1.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,2010,Emissions per capita (metric tons of carbon dioxide),1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,2015,Emissions per capita (metric tons of carbon dioxide),1.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,2018,Emissions per capita (metric tons of carbon dioxide),1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,2019,Emissions per capita (metric tons of carbon dioxide),1.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
222,El Salvador,2020,Emissions per capita (metric tons of carbon dioxide),0.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
226,Equatorial Guinea,1985,Emissions (thousand metric tons of carbon dioxide),46,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
226,Equatorial Guinea,2005,Emissions (thousand metric tons of carbon dioxide),3207,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
226,Equatorial Guinea,2010,Emissions (thousand metric tons of carbon dioxide),4048,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
226,Equatorial Guinea,2015,Emissions (thousand metric tons of carbon dioxide),4453,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
226,Equatorial Guinea,2018,Emissions (thousand metric tons of carbon dioxide),4533,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
226,Equatorial Guinea,2019,Emissions (thousand metric tons of carbon dioxide),4342,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
226,Equatorial Guinea,2020,Emissions (thousand metric tons of carbon dioxide),3827,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
226,Equatorial Guinea,1985,Emissions per capita (metric tons of carbon dioxide),0.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
226,Equatorial Guinea,2005,Emissions per capita (metric tons of carbon dioxide),4.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
